30.479,-84.629,0.93862157388873,0.959695509484826,0.980139804225374
30.478,-84.629,0.872402527477143,0.924522645238629,0.967743924779038
30.478,-84.63,0.560890090504512,0.691813506935347,0.7950683133572
30.479,-84.63,0.828756470175012,0.885980704585337,0.933348976966979
30.479,-84.628,0.924574218840418,0.953451083689835,0.979190009547374
30.48,-84.628,0.846411794760191,0.903426810791778,0.948309102697124
30.48,-84.627,0.912957832053349,0.949035596205139,0.977676972355953
30.479,-84.627,0.955427475976794,0.976196455647138,0.993094882935539
30.478,-84.628,0.92176307828999,0.964390767863857,0.991479035866486
30.48,-84.629,0.732193747051871,0.820053687548505,0.909198306415711
30.481,-84.63,0.679456068775358,0.798709215525631,0.921573979108576
30.482,-84.63,0.888825674351669,0.927472220953242,0.964973611566766
30.48,-84.63,0.796610556778053,0.867711194092408,0.945594170007082
30.477,-84.629,0.863226869920684,0.931542972562876,0.983568191389092
30.476,-84.629,0.944414493898015,0.969934783076401,0.995296350862754
30.476,-84.63,0.900736483207454,0.946866256518573,0.977764050366464
30.476,-84.631,0.879993842534412,0.93072813411752,0.963929664638112
30.476,-84.632,0.761290038040141,0.847989961959859,0.925243671490468
30.476,-84.633,0.715982271704284,0.810642056581011,0.899306005744199
30.475,-84.633,0.920891053918266,0.952024867369748,0.97538334127156
30.475,-84.632,0.768727498684493,0.860023373611389,0.937511071638792
30.475,-84.631,0.953593871610432,0.971050329626753,0.986182952325298
30.477,-84.63,0.724511115911839,0.812521142152678,0.890678313259167
30.475,-84.63,0.906784064554925,0.950312183405923,0.981286329605229
30.475,-84.629,0.823089454895375,0.902937942364899,0.963158923731967
30.474,-84.629,0.476596032244431,0.714893329457697,0.940279084335407
30.481,-84.627,0.799799134017926,0.885939550866788,0.963571359592204
30.481,-84.626,0.881150593667391,0.940791852375775,0.979350117455636
30.481,-84.628,0.726835837153266,0.838678460755398,0.944893899088148
30.477,-84.628,0.852066750162442,0.917684942839816,0.972073236392048
30.476,-84.628,0.924162657032089,0.963456390586959,0.99631372435557
30.474,-84.633,0.576970671835536,0.713159066144622,0.847902401496862
30.473,-84.633,0.506310304072046,0.653689695927954,0.784381468761916
30.473,-84.632,0.64641671025104,0.779224315389985,0.87602327103169
30.473,-84.631,0.571640520472804,0.719222849183524,0.844244643076538
30.474,-84.631,0.704345320166217,0.810908917121918,0.904174881760763
30.474,-84.63,0.718949413988418,0.824276392463194,0.91195920292733
30.474,-84.634,0.81019934115435,0.894200065667202,0.95835029867056
30.474,-84.632,0.477009867965084,0.627474902999822,0.79228671385974
30.477,-84.632,0.616487487198427,0.736521505192626,0.841202678100511
30.478,-84.632,0.604686697369507,0.735224501446477,0.842976650525166
30.478,-84.631,0.540763411060514,0.669471720336443,0.807460574450855
30.477,-84.631,0.535869144962418,0.691917607864722,0.822618294061722
30.48,-84.626,0.80407375829984,0.917427948184802,0.981350411326542
30.481,-84.629,0.675798517206643,0.800540212556744,0.916136071344006
30.481,-84.632,0.702410671372968,0.801370918739557,0.929606796578652
30.482,-84.634,0.524329831109339,0.675049249381918,0.81470128243011
30.483,-84.636,0.47579128798917,0.619446807248926,0.80096135601638
30.483,-84.638,0.389294941353424,0.602474605971679,0.850294123670015
30.483,-84.639,0.0604095149565312,0.310517803339208,0.538644207833976
30.483,-84.64,0.120937466675132,0.322642299861833,0.573730757132986
30.484,-84.639,0.506585733392596,0.711544578222134,0.893806592346428
30.483,-84.637,0.480433840772717,0.643060135130898,0.811727098911656
30.483,-84.635,0.610805413147036,0.752151032079537,0.91462288469438
30.482,-84.633,0.710275951088213,0.812697957939725,0.919191006176728
30.482,-84.632,0.750464850237468,0.830292876582073,0.917341192818558
30.481,-84.631,0.795891265039536,0.869992231679252,0.948980396742195
30.48,-84.631,0.728749939271776,0.807890571434435,0.906353144573209
30.479,-84.631,0.70353589195432,0.808701366899696,0.906450148251819
30.479,-84.632,0.431390948073239,0.602077395563513,0.744453726248508
30.482,-84.628,0.746827421182782,0.839065639113009,0.925887141579541
30.473,-84.63,0.761525132980588,0.872461795123987,0.976594808649598
30.475,-84.634,0.911040773060797,0.955156410037794,0.99485846648705
30.476,-84.634,0.751577200801978,0.842471683363803,0.922450263376326
30.477,-84.634,0.486367405949311,0.645894645966635,0.781833967602686
30.477,-84.633,0.499053184536512,0.63363146827198,0.775623030442673
30.48,-84.632,0.633751591220357,0.747673115722835,0.87063182989588
30.479,-84.633,0.462789562699558,0.600294825985494,0.755596893759729
30.482,-84.626,0.833619975819327,0.910681312585033,0.973997435355659
30.482,-84.627,0.801896360478475,0.890883977463154,0.967606588574582
30.482,-84.631,0.871801810122024,0.914384227776871,0.962774376019822
30.48,-84.633,0.685879513199297,0.791567295311341,0.88922276521749
30.478,-84.633,0.446913166940778,0.592463051382809,0.736763505769827
30.472,-84.631,0.200617558709635,0.497795139703064,0.913969566179289
30.479,-84.634,0.563275772138298,0.691063967477325,0.811571946855459
30.48,-84.634,0.742593105420423,0.851376965002112,0.928270874010008
30.484,-84.637,0.728969452888179,0.829715993121211,0.926876298968039
30.482,-84.641,0.0832457737565995,0.263980613049997,0.418638197185962
30.482,-84.642,0.173491052998938,0.339724806031899,0.495791933414971
30.483,-84.642,0.200402926604024,0.449597073395976,0.671515856227592
30.481,-84.642,0.178720187220374,0.367198180126565,0.577190090854224
30.48,-84.642,0.231665657331333,0.389344209180564,0.562076505759857
30.479,-84.642,0.353220830752388,0.48315635896062,0.613821856078031
30.478,-84.642,0.616536008691059,0.733813031448558,0.850908265464611
30.477,-84.642,0.806106606811226,0.888151063797013,0.950293988305567
30.476,-84.641,0.850030772322859,0.903943606439295,0.953831800335845
30.475,-84.641,0.826452650644242,0.895781862630095,0.966802614125998
30.476,-84.642,0.74074490616179,0.836980993316375,0.920174392157595
30.478,-84.641,0.514293300807569,0.645689070281017,0.775803295031573
30.479,-84.641,0.412202065114703,0.540830741116121,0.678907115476015
30.479,-84.64,0.441414121916196,0.582656870873599,0.722133294450691
30.477,-84.643,0.816179978709724,0.889237876082993,0.962328070101391
30.478,-84.643,0.776826510450633,0.869243950253974,0.960974118281852
30.479,-84.643,0.584189665307346,0.741980710747911,0.867909399142198
30.483,-84.641,0.205600980843721,0.529035890664659,0.794324293455019
30.484,-84.64,0.0801944569201487,0.205519828794137,0.326315377198372
30.484,-84.638,0.69294695020428,0.814460457203128,0.921438680155864
30.482,-84.638,0.287665668982487,0.510869129552311,0.73532805354628
30.481,-84.639,0.333378132446594,0.512848282647746,0.673792188865024
30.481,-84.641,0.326671889864492,0.531509928317326,0.727685965609107
30.48,-84.643,0.178725202843664,0.376298720601312,0.58070238193452
30.479,-84.639,0.467823340032342,0.621876019257949,0.762699550100229
30.48,-84.639,0.213276456196625,0.495507409676294,0.737579492262609
30.481,-84.638,0.662497837530578,0.797980770156152,0.885146801860309
30.481,-84.637,0.875605167686273,0.930078582617346,0.971394568024187
30.481,-84.636,0.607995478718125,0.761392437981534,0.869731023709613
30.485,-84.638,0.579534696292203,0.755725419314734,0.892923229333915
30.482,-84.639,0.230341799465538,0.366220384558729,0.547642334149212
30.482,-84.637,0.344284950837315,0.568853416687783,0.739788558620858
30.481,-84.635,0.603867751841947,0.737167551609065,0.857254242312358
30.478,-84.635,0.803619231074651,0.888142692457079,0.956022227179538
30.478,-84.637,0.732964153878084,0.844373975618319,0.925925951228791
30.478,-84.639,0.728617577406839,0.854262305643595,0.943987676571671
30.477,-84.644,0.792675152450098,0.884092524317579,0.977078842276781
30.48,-84.64,0.276045762720037,0.435759792835518,0.568664985925544
30.48,-84.638,0.327895047348958,0.570670526421534,0.752894066879902
30.481,-84.634,0.656067418392404,0.770286834602398,0.892173275638391
30.483,-84.631,0.544820610293437,0.696558700051391,0.858996855504164
30.483,-84.632,0.546274237508109,0.724559095825224,0.886399808284365
30.481,-84.625,0.779842273616119,0.896330679465758,0.975177700422511
30.483,-84.633,0.385419455315961,0.603905744836536,0.827721771941988
30.478,-84.627,0.611680734349537,0.827571602099061,0.996604222076763
30.482,-84.629,0.875099564600993,0.929096239594811,0.969208845150952
30.482,-84.625,0.947619431313948,0.978016576513841,1.00471226631863
30.479,-84.626,0.486466838445372,0.807650808613452,1.04949204852941
30.483,-84.63,1,1,1
30.48,-84.625,0.679146485318287,0.883353514681713,1.11664648531829
30.477,-84.627,0.0930994430835762,0.706900556916424,1.15024230022643
30.481,-84.633,0.660166166209423,0.767298736162693,0.880703883352697
30.483,-84.634,0.571015417460864,0.728081559374629,0.90644623988635
30.48,-84.635,0.782879136964609,0.86547395058696,0.940394594013979
30.482,-84.635,0.552978325343464,0.699141717311287,0.834246576175935
30.48,-84.636,0.450931932951184,0.648435155656411,0.793119330546914
30.484,-84.633,0.244879259952326,0.504900475730493,0.779942533079084
30.484,-84.634,0.358291838884299,0.587715765678439,0.812334271849708
30.479,-84.636,0.751602950280434,0.861660929785631,0.944153994681082
30.484,-84.636,0.686681779465666,0.802495709711823,0.906957026606585
30.482,-84.636,0.596700744023027,0.725925951194675,0.854555463575262
30.484,-84.635,0.543130396007102,0.698050900137278,0.909660751161967
30.485,-84.633,0.176118089932081,0.441682957188338,0.758317042811662
30.485,-84.632,0.393908135379599,0.646908191151013,0.935700504501161
30.48,-84.637,0.707886771913244,0.801118298903333,0.888896172876696
