9,16,0.00135871784865633,0.991719859519598,-0.0131235856687189,0.989015439419012
8,16,0.00135856745144451,0.987614501354664,0.085595517399238,0.987320282189287
8,15,0.00135849976057229,0.939195298372514,-0.0506715183192834,0.95137546055367
9,15,0.00135860238327116,0.961633265459222,0.180045180930324,0.96902693038778
9,17,0.00135875791204866,0.986486486486487,0.15691439708494,0.992854370538365
10,17,0.00135872606482796,0.986270022883295,-0.206142192522309,0.987781353518212
10,18,0.00135878363408295,0.978970669618152,-0.0946346846223249,0.986393323699724
9,18,0.00135870189929145,0.992618323925315,0.334949086522079,0.982201465699431
8,17,0.0013586731173126,0.997351631154448,0.264691072554697,0.992476598279091
10,16,0.00135863978638878,0.988381099922541,0.176360175762757,0.986564140084633
11,15,0.00135857499270409,0.982314494425221,0.0629196759544629,0.978905281993511
12,15,0.00135850635732613,0.94227445558244,-0.171711885505684,0.944662348221763
10,15,0.00135864086961792,0.985849056603774,-0.0356946287772092,0.981508192271656
7,16,0.00135856197799934,0.989522287337951,0.23089364423072,0.980820540869172
6,16,0.00135859378528154,0.967871485943775,0.506141923401234,0.97096599847889
6,15,0.0013586627928932,0.984181568088033,0.0816538999604633,0.982331203779467
6,14,0.00135855872703711,0.979577464788732,0.157911987368524,0.974719916754091
6,13,0.00135844747291126,0.927285006753715,-0.0585483921131225,0.950763913960066
6,12,0.0013583975028453,0.898230088495575,-0.380827115290763,0.92531918369698
5,12,0.001358517852136,0.962654950572729,-0.369578367999992,0.951412174220362
5,13,0.00135853907034576,0.954995871180842,-0.0939152095139992,0.961114554506048
5,14,0.00135870020803111,0.987993276234691,0.18434059327526,0.976256815538651
7,15,0.00135853131383007,0.949101796407186,-0.0821115978948957,0.961546092165979
5,15,0.00135856475606022,0.986835443037975,-0.107708661274335,0.976960416068732
5,16,0.00135857283271605,0.942740286298569,2.50454025219969,0.934032900175804
4,16,0.00135857546709948,0.752475247524752,1.63996700517041,0.838284146831776
11,18,0.00135861801027216,0.973244147157191,0.443755147525334,0.97053500472769
11,19,0.00135861954847631,0.954940057875155,-0.14610658092263,0.961149560217117
11,17,0.00135863861547025,0.978079331941545,0.291040890982537,0.969062899047862
7,17,0.00135864864111629,0.957348168752898,-0.121172323502097,0.983032748862589
6,17,0.00135864401642836,0.937853107344633,0.679205289165275,0.946439921470002
4,12,0.00135856975073105,0.93139108195263,0.146250667791644,0.918238948320931
3,12,0.0013584450042254,0.807733619763695,-0.408261370018774,0.794678081790132
3,13,0.00135848184047661,0.886514886164623,0.549334697592744,0.820536459219316
3,14,0.00135847998495912,0.809711286089239,0.527358964675899,0.834290249209592
4,14,0.00135851750067445,0.85111281657713,-0.369561567688662,0.925705363206008
4,15,0.0013585034901347,0.894175553732568,0.472522595198754,0.917359120328701
4,11,0.00135842354489136,0.814696485623003,-1.24181701040235,0.820797682888594
4,13,0.00135858861804192,0.922083512699096,-0.0618782428914607,0.925633476887023
7,13,0.00135843978187708,0.929713340683572,-0.137081782639115,0.91267456114251
8,13,0.00135859741472207,0.916495550992471,-0.13178026305069,0.866191863395496
8,14,0.00135862999993201,0.900612661674609,-0.175219082661415,0.903187744054941
7,14,0.00135842144974951,0.906681514476615,0.442237152994535,0.934907364771388
10,19,0.00135861321306568,0.988171064604186,-0.283518838433091,0.968876733317558
11,16,0.00135859517418768,0.971547536433033,0.568695883339895,0.974897343958483
11,13,0.0013584731029929,0.955594507741747,0.299103438843983,0.941816053515958
12,11,0.00135828061062326,0.725256537570341,0.0257710167179666,0.698829587676141
13,9,0.00135835253358507,0.810663764961915,0.498240952646078,0.847832616573967
13,7,0.00135822004558395,0.9375,0.808704898680517,0.94912484457157
13,6,0.00135829960862141,0.9812734082397,0.531911023286715,0.97072106953332
13,5,0.00135823431918855,0.989949748743719,-0.669200005217146,0.979826344066344
14,6,0.00135830631895391,0.918819188191882,1.43781275716515,0.948118082755757
13,8,0.00135822504174066,0.895306859205776,0.212514620763356,0.912675041751426
13,10,0.00135836119650283,0.724264705882353,0.170554528953224,0.751177713678631
12,12,0.00135835357114428,0.769114077669903,0.110419885282395,0.744334576971825
12,13,0.0013584056854467,0.886759068121498,-0.108446843626032,0.867969307234793
11,14,0.00135857394046696,0.977113325950535,0.0138110485546073,0.973572236847878
10,14,0.00135856717205371,0.948921917521457,0.322524208940727,0.966249026260329
9,14,0.00135864961944248,0.948150012584948,0.0778418547419636,0.93029793911414
9,13,0.00135844486938776,0.831854043392505,-0.202106212060658,0.8531847320211
12,17,0.00135864531546474,0.918333333333333,-0.0224704502344,0.913224417924698
3,15,0.00135852735835868,0.925675675675676,1.51239875001455,0.868063192093917
5,11,0.00135849092695611,0.924219910846954,0.924596074090721,0.91138413001491
6,11,0.0013584091678633,0.90414878397711,-0.365419491416257,0.867786316500067
7,11,0.00135842208446323,0.780621572212066,-0.648343630955793,0.816090294286867
7,12,0.00135846713733302,0.902204836415363,-0.0432017216452055,0.8699731632501
10,13,0.00135844889038659,0.926836861768369,-0.391568527007844,0.914563738901075
9,12,0.00135844513667794,0.617387261738726,-0.161681219619634,0.760893747058617
12,19,0.00135865842758521,0.946280991735537,-0.92148726563735,0.919437269851748
12,18,0.00135866699589164,0.873188405797101,0.128448608765969,0.916198001209343
12,14,0.0013585004531738,0.932642945654098,0.188135616860095,0.93392890426256
10,12,0.00135834130054888,0.860205831903945,0.45806065404125,0.81716277536841
8,12,0.00135849015853985,0.777651407449531,0.169749932512156,0.805734679880361
2,14,0.00135848570574772,1,1.12998450245939,0.796906858652355
9,11,0.00135829208445756,0.828743315508021,-0.0147007220728991,0.868703874480179
10,11,0.001358396985013,0.86882292381606,0.140290379868149,0.835185218776046
14,8,0.00135826376398239,0.91812865497076,0.155437762984444,0.9207839624094
12,4,0.00135817060409852,0.861294583883752,-0.358444295844955,0.900416417558291
