9,16,-0.000106175164438103,0.458570681236922,-0.200377093854763,0.435973640277488
8,16,8.4784662137262e-05,0.497779469610456,-0.203210892572549,0.540386450479904
8,15,8.49201825889715e-05,0.61972079872769,-0.116614521848412,0.6006244859727
9,15,8.49943801511449e-05,0.681796272493573,0.103305586813461,0.648741444303977
9,17,8.48702447748975e-05,0.477866723214759,0.493664608125203,0.550720817867018
10,17,8.48980276073113e-05,0.602939156709243,0.755016270818659,0.570511910612932
10,18,8.49829041472073e-05,0.552358012170385,0.577349214346256,0.595332229353865
9,18,8.49665570661182e-05,0.67721326437481,0.947686722700558,0.582949005260238
8,17,0.00123261874100109,0.766863130320891,-0.0504483216328386,0.72025174947225
10,16,8.48255721033329e-05,0.390076221790465,-0.740348034071693,0.443193279971972
11,15,8.49787773321101e-05,0.602574665293512,0.762249247814739,0.58977167834383
12,15,8.49588625410212e-05,0.591203235591507,0.553406409174648,0.574812969964954
10,15,8.48797607938433e-05,0.532999223547681,-0.319450244513329,0.531014625893103
7,16,8.48587425273905e-05,0.523267086766844,-0.195224230053245,0.487656388256196
6,16,8.49133547202916e-05,0.373421651831919,-0.0718891754029631,0.366845342172625
6,15,8.49576604554262e-05,0.647058823529412,0.17627646300625,0.631553178418236
6,14,8.49591390451493e-05,0.675285233522121,0.44395066059599,0.646686811383081
6,13,8.49056059229554e-05,0.594202898550725,-0.583293377908847,0.598460123129077
6,12,8.48946725142495e-05,0.63502071698793,-0.591155673763413,0.608930741956985
5,12,8.49137121541356e-05,0.523741276171486,-0.406388647778962,0.552217928322308
5,13,8.4867521597001e-05,0.587296416938111,-0.195971354062211,0.567685468860029
5,14,8.5055359899433e-05,0.631893547999519,0.196939090467644,0.650815903649424
7,15,8.49802585043181e-05,0.555361050328228,-1.09499210808394,0.568640433260026
5,15,8.50087646687967e-05,0.531434599156118,-1.37471203301199,0.534705337701477
5,16,8.49451865830983e-05,0.339969372128637,0.432419623939403,0.330485379454168
4,16,8.49299177444794e-05,0.354609929078014,2.72258275537252,0.344939866049372
11,18,8.49368601751345e-05,0.517835671342685,-1.13586601096065,0.525295810677772
11,19,8.49458300911405e-05,0.622678880911117,1.10251799288708,0.616229874619612
11,17,8.49274917420053e-05,0.725009574875527,0.064945279280427,0.671694597970363
7,17,8.49332559199067e-05,0.539718956122742,-0.213108276916621,0.580681098882493
6,17,8.494562903669e-05,0.188280499519693,0.518772365080982,0.225728588589638
4,12,8.50336156366274e-05,0.566743295019157,0.0183377298682554,0.55765418353125
3,12,8.49435412968257e-05,0.553458213256484,0.581235171470562,0.542608383381742
3,13,8.50024848843155e-05,0.531509846827133,-0.107338712568732,0.522349254852823
3,14,8.49348315429726e-05,0.560118753092528,-0.194449693754722,0.563365578819404
4,14,8.50199600421555e-05,0.685707984119982,0.638421535664583,0.624018274935487
4,15,8.49300863478156e-05,0.391946308724832,0.523877015983365,0.43576285372087
4,11,8.49402029997208e-05,0.661196043165468,-0.794870856901568,0.67727855768462
4,13,8.48580090200988e-05,0.517331450758913,-0.0328561012385217,0.55565594909653
7,13,8.48979630104832e-05,0.567672080433101,-0.184830348726359,0.614022199105905
8,13,8.49011108634153e-05,0.749597855227882,0.653493475621049,0.646310176716086
8,14,8.48908193803675e-05,0.62962962962963,0.0771873683641069,0.668841962097169
7,14,8.49747165791595e-05,0.571993310019766,0.506061371597648,0.577385864776344
10,19,8.49276549225307e-05,0.503983005841742,-2.05194924345905,0.462602573594785
11,16,8.4942679583512e-05,0.688813174332765,0.0126871099789713,0.689565821539004
11,13,8.48148421707975e-05,0.665349417637271,0.572497685007005,0.697625117997028
12,11,-0.000315584523677795,0.302021276595745,-0.3134998847268,0.344868942963326
13,9,-0.000315575368604276,0.485232067510549,-0.668437580261006,0.511497645531254
13,7,-0.000315650333809422,0.282157676348548,-1.0684202792466,0.252643884867128
13,6,-0.000315670902071765,0.0690537084398977,-1.07282177327672,0.0914343877631085
13,5,-0.000315686294095894,0.0393518518518519,-0.38583105920784,0.0383011315209325
14,6,-0.00031563973013672,0.494880546075085,0.789515481533127,0.430110997472526
13,8,-0.000315612795251432,0.496318114874816,-0.215331370131721,0.444511988139132
13,10,-0.000226095217290928,0.480036574215178,-0.0396687595258562,0.468357195414664
12,12,8.46572299252425e-05,0.623422712933754,0.113644616865084,0.566932704890733
12,13,8.48721227132131e-05,0.791384834460662,0.742278818578043,0.716852206623088
11,14,8.48420132796592e-05,0.577777777777778,0.120141735618896,0.614750879095101
10,14,8.48072938110401e-05,0.604734576757532,-0.339708247885236,0.604518121369105
9,14,8.48920541309562e-05,0.716578626574563,0.42285306031118,0.706948637390059
9,13,8.48148421707975e-05,0.468602185614092,0.774172983973302,0.516982605235779
12,17,8.49175394476273e-05,0.396531791907514,-0.0367374503405018,0.421635689512955
